Date, AAPL, MSFT,BIDU
2020-09-10 00:00:00,,,119.16000366210938
2020-09-11 00:00:00,,,120.62000274658203
2020-09-14 00:00:00,,,121.87999725341797
2020-09-15 00:00:00,,,124.48999786376953
2020-09-16 00:00:00,,,126.02999877929688
2020-09-17 00:00:00,,,124.66999816894531
2020-09-18 00:00:00,,,124.66000366210938
2020-09-21 00:00:00,,,124.55000305175781
2020-09-22 00:00:00,,,124.02999877929688
2020-09-23 00:00:00,,,122.91999816894531
2020-09-24 00:00:00,,,123.76000213623047
2020-09-25 00:00:00,,,123.79000091552734
2020-09-28 00:00:00,,,126.04000091552734
2020-09-29 00:00:00,,,122.58000183105469
2020-09-30 00:00:00,,,126.58999633789062
2020-10-01 00:00:00,,,126.44999694824219
2020-10-02 00:00:00,,,124.62000274658203
2020-10-05 00:00:00,,,124.69999694824219
2020-10-06 00:00:00,,,124.83000183105469
2020-10-07 00:00:00,,,126.3499984741211
2020-10-08 00:00:00,,,126.75
2020-10-09 00:00:00,,,126.48999786376953
2020-10-12 00:00:00,,,127.72000122070312
2020-10-13 00:00:00,,,127.05000305175781
2020-10-14 00:00:00,,,136.07000732421875
2020-10-15 00:00:00,,,130.0399932861328
2020-10-16 00:00:00,,,130.3699951171875
2020-10-19 00:00:00,,,129.25
2020-10-20 00:00:00,,,130.0800018310547
2020-10-21 00:00:00,,,134.83999633789062
2020-10-22 00:00:00,,,132.86000061035156
2020-10-23 00:00:00,,,133.92999267578125
2020-10-26 00:00:00,,,132.9499969482422
2020-10-27 00:00:00,,,134.88999938964844
2020-10-28 00:00:00,,,130.6999969482422
2020-10-29 00:00:00,,,131.9600067138672
2020-10-30 00:00:00,,,133.0500030517578
2020-11-02 00:00:00,,,134.0500030517578
2020-11-03 00:00:00,,,134.11000061035156
2020-11-04 00:00:00,,,140.30999755859375
2020-11-05 00:00:00,,,143.94000244140625
2020-11-06 00:00:00,,,144.0
2020-11-09 00:00:00,,,144.19000244140625
2020-11-10 00:00:00,,,143.25
2020-11-11 00:00:00,,,143.05999755859375
2020-11-12 00:00:00,,,142.47000122070312
2020-11-13 00:00:00,,,145.0800018310547
2020-11-16 00:00:00,,,147.83999633789062
2020-11-17 00:00:00,,,143.9199981689453
2020-11-18 00:00:00,,,142.07000732421875
2020-11-19 00:00:00,,,136.47999572753906
2020-11-20 00:00:00,,,136.11000061035156
2020-11-23 00:00:00,,,133.0399932861328
2020-11-24 00:00:00,,,134.36000061035156
2020-11-25 00:00:00,,,136.0
2020-11-27 00:00:00,,,139.4199981689453
2020-11-30 00:00:00,,,138.99000549316406
2020-12-01 00:00:00,,,140.25999450683594
2020-12-02 00:00:00,,,143.6999969482422
2020-12-03 00:00:00,,,144.24000549316406
2020-12-04 00:00:00,,,144.07000732421875
2020-12-07 00:00:00,,,144.3000030517578
2020-12-08 00:00:00,,,144.99000549316406
2020-12-09 00:00:00,,,151.58999633789062
2020-12-10 00:00:00,,,158.32000732421875
